31
35
41
45
44
45
52
59
61
60
64
71
75
75
72
75
81
85
83
79
83
92
98
97
93
93
97
100
96
91
89
94
99
98
92
91
96
99
95
91
99
117
125
115
96
85
82
82
77
71
71
77
82
80
76
76
82
87
85
80
80
86
89
85
75
71
72
70
60
49
44
42
39
35
28
25
28
28
23
13
9
10
9
3
-4
-8
-7
-9
-19
-28
-28
-16
4
31
63
96
120
118
84
38
1
-19
-32
-44
-55
-57
-50
-44
-43
-46
-44
-35
-27
-26
-28
-25
-16
-10
-10
-13
-11
-5
-1
-2
-6
-2
6
13
15
15
18
26
33
31
25
27
37
46
49
47
50
58
66
68
68
73
84
91
90
86
89
97
102
99
93
92
96
73
69
58
43
35
32
28
17
3
-5
-5
-5
-12
-21
-24
-20
-19
-23
-29
-30
-25
-22
-24
-28
-27
-21
-17
-21
-27
-27
-23
-22
-26
-31
-29
-22
-19
-22
-26
-26
-20
-15
-16
-20
-20
-15
-13
-17
-22
-21
-15
-11
-14
-20
-19
-12
-7
-7
-9
-7
-1
3
4
4
7
14
17
11
2
0
2
1
-4
-11
-11
-7
-5
-11
-18
-18
-12
-11
-16
-23
-23
-17
-14
-16
-22
-24
-22
-21
-21
-15
9
48
83
102
98
74
40
2
-31
-55
-64
-63
-61
-62
-64
-58
-48
-41
-41
-43
-38
-28
-20
-20
-22
-17
-8
-1
-2
-5
0
7
12
10
4
5
11
17
18
18
24
33
36
33
30
34
42
49
48
47
52
61
67
65
62
64
71
75
73
69
71
79
83
78
69
67
69
66
56
44
36
34
29
18
5
0
-1
-5
-15
-25
-26
-24
-24
-32
-39
-39
-34
-33
-38
-45
-44
-37
-34
-37
-42
-42
-37
-36
-41
-46
-44
-38
-35
-39
-44
-43
-39
-38
-42
-45
-43
-37
-35
-40
-45
-43
-37
-34
-37
-40
-38
-30
-25
-27
-31
-29
-21
-17
-20
-25
-24
-20
-22
-30
-37
-37
-32
-31
-36
-43
-42
-37
-35
-40
-45
-43
-36
-33
-37
-42
-40
-34
-31
-38
-45
-45
-37
-26
-11
12
44
72
79
53
11
-27
-53
-69
-81
-88
-85
-77
-70
-67
-66
-58
-46
-39
-38
-37
-31
-22
-17
-17
-19
-15
-7
-1
-1
-2
1
7
9
6
5
11
21
26
25
23
28
37
42
40
40
46
57
63
63
64
69
78
82
80
76
78
84
88
85
80
80
84
82
72
61
56
56
52
40
28
22
19
14
3
-7
-10
-8
-11
-20
-30
-33
-30
-31
-37
-43
-42
-37
-36
-42
-47
-44
-37
-35
-39
-42
-39
-32
-30
-35
-39
-38
-32
-31
-36
-41
-39
-35
-34
-39
-42
-39
-33
-31
-34
-35
-30
-22
-18
-20
-23
-18
-10
-7
-11
-18
-18
-16
-18
-26
-33
-31
-26
-24
-29
-35
-34
-29
-28
-34
-38
-36
-31
-30
-35
-40
-39
-35
-36
-42
-45
-37
-17
9
35
55
69
64
33
